,ID,Congressional District,Call Date,Disposition,Q1
1832,33512,9,09/28/2020,Bad Number,None
1833,56073,15,09/28/2020,Answered,No
1834,33507,9,09/28/2020,Left Message,None
1835,33103,9,09/28/2020,Left Message,None
1836,147860,4,10/02/2020,Left Message,None
1837,85507,8,09/30/2020,Left Message,None
1838,127209,2,10/01/2020,Left Message,None
1839,116117,2,10/01/2020,Left Message,None
1840,163390,8,10/02/2020,Left Message,None
1841,142461,3,10/02/2020,Answered,Yes
1842,58227,8,09/29/2020,Left Message,None
1843,43595,12,09/28/2020,Left Message,None
1844,164055,8,10/02/2020,Left Message,None
1845,2920,1,09/28/2020,Do Not Call,None
1846,154685,6,10/02/2020,Answered,No
1847,150833,6,10/02/2020,Left Message,None
1848,140205,15,10/01/2020,Bad Number,None
1849,104524,13,09/30/2020,Answered,Yes
1850,5133,1,09/28/2020,Left Message,None
1851,37089,10,09/28/2020,Left Message,None
1852,1922,1,09/28/2020,Left Message,None
1853,45434,12,09/28/2020,Left Message,None
1854,29745,8,09/28/2020,Answered,Undecided
1855,163800,8,10/02/2020,Left Message,None
1856,83852,15,09/29/2020,Left Message,None
1857,130531,9,10/01/2020,Bad Number,None
1858,132373,10,10/01/2020,Bad Number,None
1859,117129,2,10/01/2020,Left Message,None
1860,36768,10,09/28/2020,Bad Number,None
1861,73642,11,09/29/2020,Left Message,None
1862,12656,1,09/29/2020,Wrong Number,None
1863,21502,1,10/01/2020,Wrong Number,None
1864,4295,1,09/28/2020,Wrong Number,None
1865,44980,12,09/28/2020,Answered,No
1866,133712,11,10/01/2020,Bad Number,None
1867,63487,9,09/29/2020,Left Message,None
1868,92349,11,09/30/2020,Answered,Yes
1869,159661,7,10/02/2020,Left Message,None
1870,92647,11,09/30/2020,Answered,Yes
1871,82422,14,09/29/2020,Left Message,None
1872,19223,1,09/30/2020,Left Message,None
1873,102166,12,09/30/2020,Left Message,None
1874,58710,8,09/29/2020,Answered,Refused
1875,60416,8,09/29/2020,Bad Number,None
1876,127768,2,10/01/2020,Left Message,None
1877,122017,2,10/01/2020,Left Message,None
1878,80777,14,09/29/2020,Left Message,None
1879,146993,3,10/02/2020,Bad Number,None
1880,28201,8,09/28/2020,Left Message,None
1881,38842,11,09/28/2020,Bad Number,None
1882,40005,11,09/28/2020,Left Message,None
1883,89280,9,09/30/2020,Answered,No
1884,112276,1,10/01/2020,Answered,Refused
1885,66033,10,09/29/2020,Answered,Refused
1886,136247,12,10/01/2020,Bad Number,None
1887,140018,15,10/01/2020,Bad Number,None
1888,5605,1,09/28/2020,Wrong Number,None
1889,76672,12,09/29/2020,Left Message,None
1890,94934,11,09/30/2020,Bad Number,None
1891,12015,1,09/29/2020,Wrong Number,None
1892,14583,1,09/29/2020,Left Message,None
1893,77855,12,09/29/2020,Answered,Refused
1894,130063,8,10/01/2020,Left Message,None
1895,38377,11,09/28/2020,Answered,Refused
1896,105437,13,09/30/2020,Left Message,None
1897,86568,8,09/30/2020,Left Message,None
1898,62063,8,09/29/2020,Left Message,None
1899,62218,8,09/29/2020,Answered,Refused
1900,634,1,09/28/2020,Left Message,None
1901,12686,1,09/29/2020,Wrong Number,None
1902,41764,11,09/28/2020,Bad Number,None
1903,51324,13,09/28/2020,Left Message,None
1904,70656,11,09/29/2020,Answered,No
1905,42184,11,09/28/2020,Bad Number,None
1906,2403,1,09/28/2020,Wrong Number,None
1907,30974,8,09/28/2020,Left Message,None
1908,83220,15,09/29/2020,Answered,Refused
1909,145021,3,10/02/2020,Left Message,None
1910,13107,1,09/29/2020,Wrong Number,None
1911,75762,12,09/29/2020,Bad Number,None
1912,57657,15,09/28/2020,Left Message,None
1913,132403,10,10/01/2020,Left Message,None
1914,44653,12,09/28/2020,Left Message,None
1915,64198,9,09/29/2020,Left Message,None
1916,82978,15,09/29/2020,Bad Number,None
1917,7476,1,09/28/2020,Wrong Number,None
1918,42590,11,09/28/2020,Left Message,None
1919,102814,13,09/30/2020,Bad Number,None
1920,78607,13,09/29/2020,Left Message,None
1921,32150,9,09/28/2020,Answered,Undecided
1922,141545,2,10/02/2020,Answered,Yes
1923,124702,2,10/01/2020,Left Message,None
1924,97601,12,09/30/2020,Left Message,None
1925,148467,5,10/02/2020,Left Message,None
1926,162939,7,10/02/2020,Left Message,None
1927,81894,14,09/29/2020,Answered,No
1928,21289,1,09/30/2020,Wrong Number,None
1929,65274,9,09/29/2020,Left Message,None
1930,103123,13,09/30/2020,Answered,Refused
1931,4617,1,09/28/2020,Wrong Number,None
1932,141839,2,10/02/2020,Left Message,None
1933,11757,1,09/29/2020,Wrong Number,None
1934,103300,13,09/30/2020,Left Message,None
1935,88640,9,09/30/2020,Answered,Refused
1936,100300,12,09/30/2020,Bad Number,None
1937,17761,1,09/30/2020,Wrong Number,None
1938,106925,14,09/30/2020,Left Message,None
1939,606,1,09/28/2020,Wrong Number,None
1940,51595,13,09/28/2020,Bad Number,None
1941,130677,9,10/01/2020,Bad Number,None
1942,39250,11,09/28/2020,Left Message,None
1943,88574,9,09/30/2020,Bad Number,None
1944,51686,13,09/28/2020,Bad Number,None
1945,55170,15,09/28/2020,Left Message,None
1946,65477,9,09/29/2020,Left Message,None
1947,2320,1,09/28/2020,Left Message,None
1948,106391,14,09/30/2020,Left Message,None
1949,119273,2,10/01/2020,Left Message,None
1950,84815,15,09/29/2020,Left Message,None
1951,127477,2,10/01/2020,Left Message,None
1952,163496,8,10/02/2020,Left Message,None
1953,130384,8,10/01/2020,Bad Number,None
1954,114852,1,10/01/2020,Answered,No
1955,109421,15,09/30/2020,Left Message,None
1956,158826,7,10/02/2020,Bad Number,None
1957,74867,12,09/29/2020,Answered,Yes
1958,63945,9,09/29/2020,Answered,No
1959,142001,2,10/02/2020,Left Message,None
1960,156594,6,10/02/2020,Answered,Refused
1961,6556,1,09/28/2020,Wrong Number,None
1962,74810,12,09/29/2020,Answered,Yes
1963,36084,10,09/28/2020,Left Message,None
1964,149401,6,10/02/2020,Left Message,None
1965,68733,11,09/29/2020,Answered,Refused
1966,16713,1,09/30/2020,Wrong Number,None
1967,28291,8,09/28/2020,Left Message,None
1968,87965,8,09/30/2020,Left Message,None
1969,36999,10,09/28/2020,Left Message,None
1970,149213,6,10/02/2020,Left Message,None
1971,20092,1,09/30/2020,Wrong Number,None
1972,31054,8,09/28/2020,Left Message,None
1973,47518,12,09/28/2020,Bad Number,None
1974,11691,1,09/29/2020,Wrong Number,None
1975,57950,15,09/28/2020,Answered,Refused
1976,95545,11,09/30/2020,Left Message,None
1977,8862,1,09/28/2020,Left Message,None
1978,121298,2,10/01/2020,Left Message,None
1979,132948,11,10/01/2020,Bad Number,None
1980,13157,1,09/29/2020,Wrong Number,None
1981,159102,7,10/02/2020,Bad Number,None
1982,81322,14,09/29/2020,Answered,Yes
1983,53356,14,09/28/2020,Left Message,None
1984,20901,1,09/30/2020,Wrong Number,None
1985,50652,13,09/28/2020,Left Message,None
1986,148531,6,10/02/2020,Left Message,None
1987,82444,14,09/29/2020,Left Message,None
1988,1724,1,09/28/2020,Left Message,None
1989,150595,6,10/02/2020,Left Message,None
1990,37286,11,09/28/2020,Bad Number,None
1991,29374,8,09/28/2020,Left Message,None
1992,141501,2,10/02/2020,Left Message,None
1993,125418,2,10/01/2020,Left Message,None
1994,146631,3,10/02/2020,Bad Number,None
1995,66116,10,09/29/2020,Bad Number,None
1996,51961,14,09/28/2020,Left Message,None
1997,149202,6,10/02/2020,Left Message,None
1998,82749,15,09/29/2020,Left Message,None
1999,14825,1,09/29/2020,Wrong Number,None
2000,4400,1,09/28/2020,Left Message,None
2001,96560,11,09/30/2020,Left Message,None
2002,61670,8,09/29/2020,Left Message,None
2003,132215,10,10/01/2020,Bad Number,None
2004,160625,7,10/02/2020,Left Message,None
2005,133862,11,10/01/2020,Bad Number,None
2006,120629,2,10/01/2020,Left Message,None
2007,116454,2,10/01/2020,Left Message,None
2008,40585,11,09/28/2020,Bad Number,None
2009,46111,12,09/28/2020,Left Message,None
2010,55962,15,09/28/2020,Bad Number,None
2011,7182,1,09/28/2020,Wrong Number,None
2012,138863,14,10/01/2020,Bad Number,None
2013,13450,1,09/29/2020,Wrong Number,None
2014,64578,9,09/29/2020,Left Message,None
2015,86913,8,09/30/2020,Answered,No
2016,150486,6,10/02/2020,Left Message,None
2017,134391,11,10/01/2020,Left Message,None
2018,67258,10,09/29/2020,Left Message,None
2019,103674,13,09/30/2020,Bad Number,None
2020,135414,11,10/01/2020,Left Message,None
2021,137347,12,10/01/2020,Left Message,None
2022,91509,10,09/30/2020,Left Message,None
2023,115756,2,10/01/2020,Left Message,None
2024,13126,1,09/29/2020,Wrong Number,None
2025,106416,14,09/30/2020,Left Message,None
2026,146279,3,10/02/2020,Left Message,None
2027,121709,2,10/01/2020,Left Message,None
2028,10514,1,09/29/2020,Wrong Number,None
2029,114832,1,10/01/2020,Answered,No
2030,81414,14,09/29/2020,Answered,Refused
2031,156523,6,10/02/2020,Left Message,None
2032,12357,1,09/29/2020,Wrong Number,None
2033,38285,11,09/28/2020,Left Message,None
2034,38110,11,09/28/2020,Left Message,None
2035,129928,8,10/01/2020,Left Message,None
2036,81650,14,09/29/2020,Left Message,None
2037,96981,12,09/30/2020,Answered,Yes
2038,107692,14,09/30/2020,Left Message,None
2039,48790,13,09/28/2020,Left Message,None
2040,48985,13,09/28/2020,Left Message,None
2041,31404,8,09/28/2020,Answered,Refused
2042,150193,6,10/02/2020,Bad Number,None
2043,8148,1,09/28/2020,Left Message,None
2044,124902,2,10/01/2020,Left Message,None
2045,100304,12,09/30/2020,Left Message,None
2046,31507,8,09/28/2020,Bad Number,None
2047,94697,11,09/30/2020,Left Message,None
2048,65879,9,09/29/2020,Left Message,None
2049,29025,8,09/28/2020,Left Message,None
2050,471,1,09/28/2020,Left Message,None
2051,98747,12,09/30/2020,Left Message,None
2052,87227,8,09/30/2020,Left Message,None
2053,75840,12,09/29/2020,Left Message,None
2054,2863,1,09/28/2020,Wrong Number,None
2055,89043,9,09/30/2020,Bad Number,None
2056,97844,12,09/30/2020,Answered,Yes
2057,120448,2,10/01/2020,Left Message,None
2058,12200,1,09/29/2020,Wrong Number,None
2059,25698,1,10/01/2020,Left Message,None
2060,72703,11,09/29/2020,Left Message,None
2061,124934,2,10/01/2020,Left Message,None
2062,119465,2,10/01/2020,Left Message,None
2063,8103,1,09/28/2020,Left Message,None
2064,32678,9,09/28/2020,Bad Number,None
2065,23123,1,10/01/2020,Wrong Number,None
2066,145859,3,10/02/2020,Left Message,None
2067,153416,6,10/02/2020,Answered,Refused
2068,45984,12,09/28/2020,Left Message,None
2069,137013,12,10/01/2020,Bad Number,None
2070,15434,1,09/29/2020,Wrong Number,None
2071,10527,1,09/29/2020,Wrong Number,None
2072,111860,15,09/30/2020,Left Message,None
2073,151717,6,10/02/2020,Bad Number,None
2074,137147,12,10/01/2020,Bad Number,None
2075,122123,2,10/01/2020,Left Message,None
2076,86831,8,09/30/2020,Left Message,None
2077,127710,2,10/01/2020,Left Message,None
2078,5792,1,09/28/2020,Wrong Number,None
2079,74882,12,09/29/2020,Bad Number,None
2080,64168,9,09/29/2020,Bad Number,None
2081,99566,12,09/30/2020,Answered,Yes
2082,136831,12,10/01/2020,Bad Number,None
2083,9332,1,09/28/2020,Left Message,None
2084,105747,14,09/30/2020,Answered,Yes
2085,50140,13,09/28/2020,Left Message,None
2086,75411,12,09/29/2020,Answered,Undecided
2087,38001,11,09/28/2020,Bad Number,None
2088,74253,12,09/29/2020,Left Message,None
2089,5680,1,09/28/2020,Left Message,None
2090,13981,1,09/29/2020,Answered,Yes
2091,158722,7,10/02/2020,Answered,Refused
2092,84047,15,09/29/2020,Left Message,None
2093,55665,15,09/28/2020,Bad Number,None
2094,154790,6,10/02/2020,Answered,Refused
2095,1212,1,09/28/2020,Left Message,None
2096,12544,1,09/29/2020,Wrong Number,None
2097,49905,13,09/28/2020,Bad Number,None
2098,147678,4,10/02/2020,Bad Number,None
2099,31914,9,09/28/2020,Left Message,None
2100,35650,10,09/28/2020,Bad Number,None
2101,118385,2,10/01/2020,Left Message,None
2102,95826,11,09/30/2020,Bad Number,None
2103,71848,11,09/29/2020,Answered,Yes
2104,96612,11,09/30/2020,Left Message,None
2105,8345,1,09/28/2020,Left Message,None
2106,92355,11,09/30/2020,Left Message,None
2107,131529,9,10/01/2020,Left Message,None
2108,61414,8,09/29/2020,Left Message,None
2109,20817,1,09/30/2020,Wrong Number,None
2110,134188,11,10/01/2020,Left Message,None
2111,95107,11,09/30/2020,Answered,Yes
2112,14750,1,09/29/2020,Wrong Number,None
2113,129963,8,10/01/2020,Bad Number,None
2114,57610,15,09/28/2020,Left Message,None
2115,96929,12,09/30/2020,Left Message,None
2116,153433,6,10/02/2020,Left Message,None
2117,40490,11,09/28/2020,Left Message,None
2118,2131,1,09/28/2020,Wrong Number,None
2119,79846,13,09/29/2020,Answered,Yes
2120,153801,6,10/02/2020,Left Message,None
2121,82916,15,09/29/2020,Left Message,None
2122,131885,10,10/01/2020,Bad Number,None
2123,7331,1,09/28/2020,Left Message,None
2124,3938,1,09/28/2020,Left Message,None
2125,126667,2,10/01/2020,Left Message,None
2126,39712,11,09/28/2020,Left Message,None
2127,76632,12,09/29/2020,Left Message,None
2128,11209,1,09/29/2020,Wrong Number,None
2129,157383,7,10/02/2020,Left Message,None
2130,7141,1,09/28/2020,Wrong Number,None
2131,9503,1,09/28/2020,Left Message,None
2132,1468,1,09/28/2020,Wrong Number,None
2133,88962,9,09/30/2020,Left Message,None
2134,112799,1,10/01/2020,Answered,Refused
2135,12098,1,09/29/2020,Wrong Number,None
2136,67589,10,09/29/2020,Answered,Refused
2137,140695,2,10/02/2020,Left Message,None
2138,106163,14,09/30/2020,Bad Number,None
2139,34683,9,09/28/2020,Left Message,None
2140,29766,8,09/28/2020,Left Message,None
2141,155565,6,10/02/2020,Left Message,None
2142,25613,1,10/01/2020,Left Message,None
2143,16414,1,09/30/2020,Wrong Number,None
2144,54004,14,09/28/2020,Left Message,None
2145,15133,1,09/29/2020,Wrong Number,None
2146,154218,6,10/02/2020,Left Message,None
2147,114296,1,10/01/2020,Answered,Refused
2148,16562,1,09/30/2020,Wrong Number,None
2149,98027,12,09/30/2020,Left Message,None
2150,40955,11,09/28/2020,Left Message,None
2151,34238,9,09/28/2020,Left Message,None
2152,26969,1,10/02/2020,Left Message,None
2153,139809,15,10/01/2020,Bad Number,None
2154,99864,12,09/30/2020,Left Message,None
2155,55500,15,09/28/2020,Left Message,None
2156,98823,12,09/30/2020,Left Message,None
2157,60059,8,09/29/2020,Bad Number,None
2158,113528,1,10/01/2020,Answered,Yes
2159,25301,1,10/01/2020,Do Not Call,None
2160,60837,8,09/29/2020,Answered,Refused
2161,35409,10,09/28/2020,Left Message,None
2162,113233,1,10/01/2020,Answered,Refused
2163,132295,10,10/01/2020,Bad Number,None
2164,136275,12,10/01/2020,Bad Number,None
2165,59893,8,09/29/2020,Left Message,None
2166,111527,15,09/30/2020,Left Message,None
2167,40900,11,09/28/2020,Left Message,None
2168,158534,7,10/02/2020,Left Message,None
2169,5519,1,09/28/2020,Left Message,None
2170,97481,12,09/30/2020,Left Message,None
2171,32287,9,09/28/2020,Left Message,None
2172,1557,1,09/28/2020,Wrong Number,None
2173,154984,6,10/02/2020,Left Message,None
2174,55679,15,09/28/2020,Bad Number,None
2175,64990,9,09/29/2020,Answered,Yes
2176,148832,6,10/02/2020,Bad Number,None
2177,76190,12,09/29/2020,Bad Number,None
2178,125520,2,10/01/2020,Left Message,None
2179,95504,11,09/30/2020,Left Message,None
2180,49544,13,09/28/2020,Bad Number,None
2181,25372,1,10/01/2020,Left Message,None
2182,143544,3,10/02/2020,Answered,Refused
2183,15536,1,09/30/2020,Wrong Number,None
2184,153358,6,10/02/2020,Left Message,None
2185,109927,15,09/30/2020,Answered,Refused
2186,78936,13,09/29/2020,Bad Number,None
2187,24301,1,10/01/2020,Wrong Number,None
2188,22660,1,10/01/2020,Wrong Number,None
2189,28364,8,09/28/2020,Left Message,None
2190,19422,1,09/30/2020,Left Message,None
2191,27636,1,10/02/2020,Wrong Number,None
2192,138767,14,10/01/2020,Bad Number,None
2193,16730,1,09/30/2020,Wrong Number,None
2194,53630,14,09/28/2020,Left Message,None
2195,14741,1,09/29/2020,Wrong Number,None
2196,25059,1,10/01/2020,Wrong Number,None
2197,94983,11,09/30/2020,Left Message,None
2198,145143,3,10/02/2020,Bad Number,None
2199,137707,13,10/01/2020,Bad Number,None
2200,58899,8,09/29/2020,Left Message,None
2201,15579,1,09/30/2020,Wrong Number,None
2202,73593,11,09/29/2020,Bad Number,None
2203,135909,12,10/01/2020,Left Message,None
2204,151828,6,10/02/2020,Left Message,None
2205,22243,1,10/01/2020,Wrong Number,None
2206,35903,10,09/28/2020,Bad Number,None
2207,94566,11,09/30/2020,Answered,Refused
2208,146286,3,10/02/2020,Left Message,None
2209,131663,10,10/01/2020,Left Message,None
2210,47582,12,09/28/2020,Left Message,None
2211,130767,9,10/01/2020,Left Message,None
2212,32923,9,09/28/2020,Left Message,None
2213,144353,3,10/02/2020,Left Message,None
2214,107975,14,09/30/2020,Left Message,None
2215,164504,8,10/02/2020,Answered,Undecided
2216,14132,1,09/29/2020,Answered,No
2217,50994,13,09/28/2020,Left Message,None
2218,55939,15,09/28/2020,Left Message,None
2219,125045,2,10/01/2020,Left Message,None
2220,77026,12,09/29/2020,Left Message,None
2221,142835,3,10/02/2020,Left Message,None
2222,111304,15,09/30/2020,Left Message,None
2223,77702,12,09/29/2020,Left Message,None
2224,111510,15,09/30/2020,Answered,Yes
2225,1237,1,09/28/2020,Wrong Number,None
2226,121999,2,10/01/2020,Left Message,None
2227,138432,14,10/01/2020,Bad Number,None
2228,67480,10,09/29/2020,Bad Number,None
2229,66947,10,09/29/2020,Left Message,None
2230,48086,12,09/28/2020,Left Message,None
2231,136563,12,10/01/2020,Bad Number,None
2232,27900,8,09/28/2020,Bad Number,None
2233,15942,1,09/30/2020,Wrong Number,None
2234,35907,10,09/28/2020,Left Message,None
2235,101889,12,09/30/2020,Bad Number,None
2236,52412,14,09/28/2020,Left Message,None
2237,8853,1,09/28/2020,Left Message,None
2238,28927,8,09/28/2020,Left Message,None
2239,41337,11,09/28/2020,Bad Number,None
2240,111697,15,09/30/2020,Left Message,None
2241,163651,8,10/02/2020,Left Message,None
2242,54174,14,09/28/2020,Bad Number,None
2243,79719,13,09/29/2020,Answered,Refused
2244,103739,13,09/30/2020,Left Message,None
2245,37926,11,09/28/2020,Left Message,None
2246,147265,4,10/02/2020,Left Message,None
2247,153552,6,10/02/2020,Answered,Refused
2248,31390,8,09/28/2020,Bad Number,None
2249,18264,1,09/30/2020,Wrong Number,None
2250,132545,10,10/01/2020,Bad Number,None
2251,162112,7,10/02/2020,Left Message,None
2252,151312,6,10/02/2020,Answered,No
2253,91924,11,09/30/2020,Answered,Yes
2254,100995,12,09/30/2020,Left Message,None
2255,120862,2,10/01/2020,Left Message,None
2256,28366,8,09/28/2020,Left Message,None
2257,115594,2,10/01/2020,Answered,Refused
2258,31117,8,09/28/2020,Left Message,None
2259,116779,2,10/01/2020,Left Message,None
2260,115542,2,10/01/2020,Answered,Undecided
2261,93133,11,09/30/2020,Left Message,None
2262,71620,11,09/29/2020,Left Message,None
2263,28160,8,09/28/2020,Left Message,None
2264,109746,15,09/30/2020,Left Message,None
2265,98471,12,09/30/2020,Left Message,None
2266,19266,1,09/30/2020,Left Message,None
2267,128803,8,10/01/2020,Bad Number,None
2268,34986,10,09/28/2020,Answered,Refused
2269,19419,1,09/30/2020,Left Message,None
2270,116996,2,10/01/2020,Left Message,None
2271,34731,9,09/28/2020,Left Message,None
2272,16949,1,09/30/2020,Wrong Number,None
2273,144654,3,10/02/2020,Answered,Refused
2274,19414,1,09/30/2020,Left Message,None
2275,126512,2,10/01/2020,Left Message,None
2276,57407,15,09/28/2020,Left Message,None
2277,32564,9,09/28/2020,Left Message,None
2278,144906,3,10/02/2020,Left Message,None
2279,58244,8,09/29/2020,Left Message,None
2280,125876,2,10/01/2020,Left Message,None
2281,96156,11,09/30/2020,Left Message,None
2282,161903,7,10/02/2020,Left Message,None
